SAMPLE_NAME;ROCK1;SIO2_pct;TIO2_pct;AL2O3_pct;FEOT_pct;CAO_pct;MGO_pct;MNO_pct;K2O_pct;NA2O_pct;P2O5_pct
S00562;BASALT;51.39;1.06;15.99;;7.6;6.71;0.19;0.52;2.68;0.14
S00563;BASALT;48.13;1.91;14.12;;9.87;4.01;0.58;0.77;1.41;0.25
S00564;BASALT;49.93;1.39;12.36;;8.48;11.49;0.15;1.01;3.07;0.3
S00565;BASALT;48.88;0.86;14.28;;10.68;5.93;0.19;0.12;3.09;0.06
S00566;BASALT;50.1;1.28;15.49;;12.22;4.71;0.15;0.23;3.6;0.1
S00567;BASALT;47.72;0.91;14.5;;10.08;7.66;0.19;0.08;2.21;0.07
S00568;BASALT;46.98;0.98;13.83;;13.46;6.48;0.24;0.11;2.08;0.08
S00569;BASALT;48.63;1.09;14.55;;10.5;5.73;0.22;0.1;2.78;0.08
S00570;BASALT;46.92;0.73;12.66;;12.24;9.86;0.17;0.03;1.4;0.06
S00571;BASALT;52.73;0.87;14.79;;8.36;6.68;0.18;0.07;2.52;0.09
S00572;BASALT;46.82;0.86;14.85;;11.37;7.87;0.19;0.04;1.11;0.08
S00573;KOMATIITE;49.67;0.41;8.68;11.62;7.31;20.3;0.29;0.05;0.33;0.04
S00574;KOMATIITE;47.54;0.33;7.32;12.75;3.4;26.93;0.21;0;0.08;0.03
S00575;KOMATIITE;52.24;0.27;5.65;10.2;6.87;23.1;0.23;0.03;0.25;0.02
S00576;KOMATIITE;47.38;0.28;6.24;13.06;7.03;23.99;0.29;0.04;0.22;0.02
S00577;KOMATIITE;47.6;0.37;5.63;12.49;9.43;22.12;0.21;0.04;0.7;0.02
S00578;THOLEIITE;50.25;0.42;16.33;8.77;11.62;9.06;0.16;0.22;2.17;0.03
S00579;THOLEIITE;50.71;0.6;7.15;13.91;10.41;14.02;0.24;0.05;1.32;0.04
S00580;THOLEIITE;51.87;0.73;13.23;12.36;7.63;8.02;0.2;0.61;3.93;0.05
S00581;THOLEIITE;48.94;0.4;14.53;10.01;11.54;11.23;0.18;0.23;1.81;0.03
S00582;THOLEIITE;49.28;0.74;15.39;10.78;12.09;8.45;0.18;0.45;1.38;0.05
S00583;THOLEIITE;52.12;0.81;15.11;13.6;8.16;4.09;0.47;2.98;1.11;0.05
S00584;THOLEIITE;48.43;1.31;14.43;14.28;10.92;6.22;0.21;0.33;2.18;0.1
S00585;ANDESITE;54.37;0.46;10.25;10.9;7.41;13.13;0.19;0.45;1.58;0.05
S00586;ANDESITE;55.93;0.67;14.14;9.01;9.54;6.55;0.17;0.58;2.35;0.07
S00587;ANDESITE;60.32;0.63;11.98;8.49;6.56;6.59;0.22;1.34;2.85;0.08
S00588;ANDESITE;55.33;0.66;14.01;9.3;8.99;7.46;0.16;0.66;2.32;0.07
S00589;BASALT;50.28;1.04;14.88;13.3;10.47;6.56;0.25;0.79;0.89;0.07
S00590;BASALT;49.23;0.82;16.31;11.9;8.55;7.91;0.18;0.21;3.49;0.06
S00591;BASALT;50.8;1.01;14.35;13.1;7.75;8.11;0.17;0.21;2.94;0.09
S00592;BASALT;49.54;0.92;15.32;12.5;8.93;7.61;0.2;0.17;3.33;0.07
S00593;BASALT;47.58;0.98;15.18;12.73;10.36;8.51;0.17;0.64;2.38;0.06
S00594;RHYOLITE;65.59;0.46;15.04;3.64;4.36;1.3;0.09;2.03;2.93;0.15
S00595;RHYOLITE;69.89;0.44;14.98;3.7;4.17;1.25;0.09;1.79;3.14;0.14
S00596;RHYOLITE;70.18;0.48;15.14;3.28;4.05;0.65;0.08;3.27;2.34;0.15
S00597;RHYOLITE;75.12;0.39;12.88;3.57;2.48;0.58;0.06;2.74;1.66;0.12
S00598;RHYOLITE;70.46;0.47;15.27;3.06;2.97;0.77;0.09;2.23;4.16;0.15
S00599;RHYOLITE;75.74;0.45;13.77;1.78;3.58;0.77;0.07;1.88;1.63;0.12
S00600;THOLEIITE;47.51;0.74;16.01;10.46;13.66;8.48;0.18;0.19;1.55;0.04
S00601;THOLEIITE;48.41;1.67;14.25;15.43;9;6.52;0.21;0.18;2.47;0.13
S00602;THOLEIITE;48.67;0.62;15.62;10.35;12.37;9.36;0.16;0.11;1.57;0.02
S00603;THOLEIITE;48.97;1.11;16.02;12.64;9.38;7.45;0.18;0.11;2.65;0.07
S00604;THOLEIITE;49.25;0.78;14.86;11.51;12.11;8.44;0.17;0.06;1.52;0.03
S00605;THOLEIITE;49.94;0.64;15.06;10.73;13.55;6.8;0.21;0.27;1.57;0.02
S00606;THOLEIITE;50.01;0.83;15.54;11.48;12.96;5.75;0.23;0.16;1.73;0.03
S00607;THOLEIITE;52.84;1.08;15.38;11.67;10.35;5.02;0.17;0.21;1.87;0.12
S00608;RHYOLITE;73.57;0.43;16.16;0.79;2.41;0.99;0.01;1.45;3.95;0.14
S00609;RHYOLITE;62.12;1.71;16.57;2.5;5.56;0.1;2.94;2.5;4.97;0.74
S00610;RHYOLITE;72.54;0.48;16.4;2.11;1.88;0.69;0.11;2.58;2.82;0.13
S00611;RHYOLITE;74.79;0.46;16.75;0.17;2.1;0.34;0.02;2.46;2.84;0.04
S00612;RHYOLITE;75.77;0.12;14.35;0.87;0.83;0.5;0.02;2.3;5.11;0.03
S00613;THOLEIITE;46.56;1.14;16.43;13.42;10.96;7.25;0.18;0.25;2.26;0.05
S00614;THOLEIITE;48.27;0.95;15.07;11.91;11.92;8.44;0.19;0.24;1.62;0.05
S00615;THOLEIITE;48.41;0.69;14.06;11.73;13.45;6.85;0.25;0.69;2.5;0.05
S00616;THOLEIITE;48.85;0.84;15;12;12.26;6.98;0.29;0.17;2.21;0.05
S00617;THOLEIITE;52.06;1.06;15.65;10.61;10.43;5.91;0.25;0.23;2.55;0.07
S00618;THOLEIITE;49.88;0.73;15.16;11.06;12.6;8.04;0.18;0.18;0.89;0.05
S00619;THOLEIITE;50.12;0.72;15.07;11.16;12.61;7.28;0.19;0.17;1.35;0.09
S00620;THOLEIITE;50.81;0.84;14.3;11.5;12.17;6.98;0.19;0.21;1.62;0.1
S00621;THOLEIITE;51.43;0.73;14.78;11.27;11.29;7.54;0.18;0.22;1.25;0.05
S00622;THOLEIITE;47.68;2.22;13.14;17.88;9.49;4.38;0.25;0.36;2.48;0.13
S00623;THOLEIITE;48.57;1.9;12.52;17.18;8.34;5.36;0.22;0.42;3.46;0.11
S00624;THOLEIITE;49.95;1.78;14.78;13.68;7.66;6.33;0.23;0.12;3.82;0.11
S00625;BASALT;47.93;0.31;11.49;9.86;15.56;12.32;0.26;0.49;0.57;0.09
S00626;ANDESITE;55.69;0.71;13.77;8.44;12.14;4.48;0.18;2.02;1.48;0.14
S00627;ANDESITE;58.77;1.15;11.95;15.04;5.74;1.8;0.26;0.43;2.91;0.28
S00628;RHYOLITE;74.93;0.21;14.52;1.49;1.27;0.56;0.03;1.46;5.32;0.02
S00629;RHYOLITE;71.85;0.48;16.19;2.28;1.99;0.7;0;1.42;4.71;0.12
S00630;BASALT;49.3;0.62;14.84;10.76;10.51;10.31;0.2;0.29;1.97;0.04
S00631;BASALT;48;0.65;15.85;11.78;9.77;10.09;0.18;0.11;2.24;0.05
S00632;BASALT;48.9;0.69;15.46;11.52;11.16;8.36;0.19;0.18;2.16;0.05
S00633;BASALT;47.3;0.62;15.5;10.65;17.28;6.33;0.23;0.09;0.71;0.04
S00634;BASALT;47.1;0.89;15.69;13.48;10.39;7.38;0.23;0.4;2.89;0.07
S00635;BASALT;49.8;1.22;13.71;15.1;9.35;6.2;0.24;0.1;2.48;0.08
S00636;BASALT;49.4;0.71;16.38;10.5;10.17;8.84;0.13;2.6;0.08;0.05
S00637;BASALT;51.9;0.64;16.22;8.91;12.14;6.83;0.17;2.01;0.11;0.05
S00638;BASALT;49.8;0.59;14.8;11.18;12.12;7.77;0.21;2.03;0.17;0.04
S00639;BASALT;47.3;0.87;16.78;12.52;9.83;8.19;0.19;2.73;0.16;0.07
S00640;BASALT;50.7;1.01;14.49;13.79;11.88;5.1;0.22;1.27;0.01;0.07
S00641;BASALT;52.7;1.83;13.1;14.67;7.8;3.9;0.32;3.8;0.2;0.16
S00642;BASALT;50.5;1.02;15.23;11.92;12.14;4.21;0.31;0.47;2.8;0.11
S00643;BASALT;49.5;0.83;15.5;13.21;11.5;4.51;0.39;0.93;2.09;0.08
S00644;BASALT;55.6;0.93;15.47;9.68;8.02;5.8;0.27;3.08;0.01;0.07
S00645;BASALT;54.2;1.29;14.79;11.25;6.49;6.13;0.17;2.78;1.6;0.08
S00646;BASALT;53.1;1.32;15.46;10.26;9.22;4.93;0.21;0.05;4.23;0.1
S00647;BASALT;58.3;1.42;13.92;7.76;10.73;3.09;0.17;3.22;0.38;0.13
S00648;BASALT;54.4;1.68;15.06;12.34;7.55;4.52;0.2;2.68;0.03;0.11
S00649;BASALT;47.5;1.64;11.4;20.61;11.29;2.84;0.59;1.06;0.11;0.7
S00650;KOMATIITE;45.8;0.351;7.22;10.53;6.99;26.9;0.17;0.03;0.4;0.01
S00651;BASALT;48.48;0.73;16.88;7.38;11.18;5.01;0.21;5.58;4.56;
S00652;KOMATIITE;49.3;0.345;7.01;11.34;9.09;22.4;0.224;0.005;0.005;0.043
S00653;KOMATIITE;50.8;0.404;6.02;10.8;5.17;26.3;0.183;0.005;0.005;0.032
S00654;KOMATIITE;52.1;0.395;4.68;8.77;4.07;28.5;0.142;0.011;0.12;0.033
S00655;BASALT;51.1;0.569;8.68;11.52;8.72;17.2;0.232;0.021;1.53;0.042
S00656;BASALT;52.2;0.558;9.38;9.99;11.4;13;0.224;0.032;2.83;0.043
S00657;BASALT;54.3;0.987;15.4;8.78;8.8;5.2;0.216;0.852;3.28;0.097
S00658;BASALT;56.7;1.35;14.7;9.27;7.14;5.62;0.26;0.166;4.33;0.135
S00659;BASALT;53.6;0.646;16.3;12.33;7.92;5.97;0.304;0.042;2.5;0.063
S00660;KOMATIITE;46;0.343;6.25;10.53;6.31;29.5;0.175;0.109;0.372;0.033
S00661;KOMATIITE;47;0.4;7.52;10.17;7.8;26.2;0.196;0.044;0.326;0.033
S00662;KOMATIITE;46.7;0.423;8;11.43;8.43;23.7;0.197;0.154;0.417;0.033
S00663;KOMATIITE;46.4;0.48;9.62;11.7;12;18.6;0.241;0.105;0.567;0.042
S00664;KOMATIITE;46.7;0.444;8.49;10.89;8.99;23.6;0.214;0.043;0.289;0.043
S00665;KOMATIITE;44.9;0.262;4.43;8.33;3.74;37.6;0.146;0.078;0.157;0.022
S00666;KOMATIITE;44.8;0.262;4.31;8.2;3.65;38;0.148;0.091;0.16;0.034
S00667;KOMATIITE;45.3;0.334;6.27;10.35;6.32;30.6;0.202;0.16;0.234;0.032
S00668;KOMATIITE;43.42;0.31;6.34;10.19;6.24;26.21;0.15;0.15;0.52;0.03
S00669;KOMATIITE;43.63;0.29;5.91;10.23;5.71;28.66;0.16;0.13;0.38;0.02
S00670;KOMATIITE;43.57;0.28;5.69;10.28;5.71;29.99;0.15;0.08;0.6;0.02
S00671;KOMATIITE;44.35;0.38;7.78;8.74;6.91;25.24;0.14;0.03;0.41;0.03
S00672;KOMATIITE;43.68;0.28;5.68;10.26;5.69;29.87;0.15;0.07;0.57;0.02
S00673;KOMATIITE;45.6;0.44;9.52;11.45;10.87;20.67;0.23;0.04;0.55;0.03
S00674;BASALT;51.4;0.8;12.9;7.9;7.9;11.1;;0.1;3.7;0.05
S00675;BASALT;49;0.7;12.5;10.9;6.7;11.9;;0.9;2.7;0.05
S00676;BASALT;50.7;0.5;8.6;8.6;10.2;16.6;;0.01;1.1;0.03
S00677;KOMATIITE;37.6;0.7;11.5;13.2;7.3;20.5;;0.02;0.14;0.07
S00678;KOMATIITE;40.3;0.3;4.5;9.2;2.6;31.4;;0.01;0.1;0.03
S00679;BASALT;51.02;0.67;12.2;10.44;8.52;12.2;0.19;0.09;3.39;0.07
S00680;BASALT;50.63;0.79;13.22;10.15;10.22;9.8;0.21;0.15;3.54;0.06
S00681;BASALT;50.13;0.42;8.39;10.6;13.57;14.71;0.24;0.03;0.31;0.04
S00682;BASALT;51.97;0.81;14.29;9.8;8.8;7.95;0.18;0.05;4.61;0.08
S00683;BASALT;50.25;0.76;12.67;10.57;9.71;11.29;0.19;0.05;2.97;0.08
S00684;BASALT;49.29;0.71;12.19;9.53;11.07;13.01;0.17;0.03;2.6;0.08
S00685;BASALT;50.08;0.71;12.01;10.18;8.65;13.59;0.17;0.04;2.8;0.08
S00686;BASALT;51;0.68;13.16;11.52;10.1;9.85;0.21;0.69;1.37;0.06
S00687;BASALT;50.14;0.66;13.09;11.51;10.26;10.44;0.19;0.04;2.05;0.06
S00688;BASALT;50.94;0.67;13.15;11.28;10.48;9.45;0.19;0.12;2.15;0.06
S00689;BASALT;50.77;0.75;13.94;12.6;9.43;7.28;0.23;0.09;3.56;0.07
S00690;BASALT;51.2;0.72;14.03;11.81;9.99;8.57;0.2;0.16;1.83;0.06
S00691;BASALT;50.97;0.63;13.26;11.33;9.96;10.27;0.2;0.06;2.01;0.05
S00692;BASALT;47.85;0.49;9.83;12.49;8.02;18.47;0.22;0.04;0.69;0.05
S00693;BASALT;50.04;0.58;11.78;12.07;9.12;13.25;0.2;0.06;1.16;0.05
S00694;BASALT;47.38;0.54;11.04;11.53;11.29;14.99;0.2;0.04;1.31;0.05
S00695;BASALT;51.42;0.59;12.15;11.74;9.13;11.27;0.19;0.45;1.53;0.06
S00696;KOMATIITE;50.33;0.73;13.35;11.75;10.45;9.18;0.23;0.35;2.46;0.06
S00697;KOMATIITE;51.39;0.74;14.19;12.12;8.8;7.5;0.23;0.99;2.72;0.07
S00698;KOMATIITE;51.15;0.58;13.87;9.45;11.44;9.07;0.2;0.78;2.45;0.06
S00699;THOLEIITE;50.05;1.48;13.32;14.69;7.62;6.44;0.18;0.32;4.1;0.14
S00700;THOLEIITE;51.17;1.12;9.61;11.42;11.88;10.25;0.18;0.05;3.18;0.1
S00701;THOLEIITE;49.39;1.22;14.37;13.61;10.74;5.9;0.22;0.43;2.92;0.1
S00702;THOLEIITE;49.9;1.6;14.61;13.5;7.58;5.73;0.17;0.15;4.75;0.15
S00703;BASALT;51.8;1.9;13.96;14.14;7.72;5.56;0.35;0.19;2.71;0.19
S00704;BASALT;53.02;1.91;14.76;12.34;5.76;4.7;0.27;0.22;5.37;0.18
S00705;BASALT;49.99;1.96;14.31;16.34;7.29;5.19;0.39;0.95;1.65;0.17
S00706;BASALT;51.87;1.99;12.82;15.88;6.44;5.04;0.26;0.04;3.55;0.21
S00707;BASALT;51.08;2.07;13.6;15.58;6.78;4.42;0.24;0.16;3.94;0.21
S00708;BASALT;49.3;1.23;17;;5.37;7.54;0.2;0.43;3.08;
S00709;ANDESITE;57.3;0.86;16.2;;6.2;2.86;0.07;0.56;3.46;
S00710;BASALT;49.2;0.69;11.7;;9.67;10.9;0.21;0.02;2.94;
S00711;BASALT;47.7;0.61;16.2;;12.9;6.48;0.2;0.15;2.96;
S00712;BASALT;47.8;1.29;13.3;;9.57;8.7;0.18;2.09;2.83;
S00713;KOMATIITE;45.4;0.39;7.5;12.9;7.4;25.1;0.28;;0.73;
S00714;BASALT;48.4;0.45;14.6;9.9;9.9;10.5;0.15;0.05;2.13;0.09
S00715;KOMATIITE;40.1;0.28;3.61;9.72;7.36;25.5;0.19;0.02;0.13;0.01
S00716;DACITE;65.5;1.14;16.1;1.9;5.41;0.49;0.08;2.36;3.19;0.28
S00717;BASALT;50.5;0.85;16.6;6.85;11.6;5.82;0.22;0.64;3.16;0.16
S00718;ANDESITE;62;1.62;14;5.34;4.94;1.24;0.1;0.67;3.23;0.24
S00719;DACITE;66.4;0.61;14;4.34;2.06;0.69;0.06;0.61;6.27;0.17
S00720;DACITE;65.4;0.79;15.4;5.01;0.35;5.35;0.09;2.2;0.26;0.37
S00721;DACITE;69.1;0.61;17.3;2.3;1.31;0.44;0.06;2.09;2.75;0.39
S00722;DACITE;89;1.24;13.9;5.56;0.44;3.15;0.11;2.26;0.29;0.32
S00723;ANDESITE;57;1.06;10.5;11.61;6.26;1.01;0.26;0.01;3.79;0.39
S00724;RHYOLITE;75;0.62;11.4;2.14;2.11;1.18;0.02;0.6;4.99;0.21
S00725;DACITE;56.8;0.77;16.6;8.32;0.8;4.5;0.06;0.45;5.58;0.2
S00726;BASALT;55.5;0.69;17.9;8.53;6.32;3.04;0.08;0.47;3.94;0.14
S00727;BASALT;50.5;1.74;13.9;11.79;11.2;5;0.19;0.25;2.97;0.1
S00728;BASALT;49.2;0.85;14.6;10.08;13.7;6.38;0.19;0.16;1.86;0.05
S00729;RHYOLITE;75.9;0.39;10.5;4.67;0.55;1.1;0.06;0.74;4.19;0.06
S00730;DACITE;69.2;0.44;14.8;3.76;1.14;0.62;0.04;1.44;5.38;0.08
S00731;DACITE;69;0.63;15.9;2.52;2.01;0.44;0.09;1.58;4.95;0.13
S00732;BASALT;47.97;0.29;9.31;10.36;7.76;23.5;0.19;0.02;0.01;0.03
S00733;KOMATIITE;47.81;0.25;8.43;10.39;7.26;24.75;0.17;0;0;0
S00734;KOMATIITE;49.55;0.54;3.17;7.81;0.62;37.49;0.13;0;0;0.01
S00735;BASALT;54.3;0.65;13.27;9.43;6.45;12.17;0.16;0.01;3.32;0.09
S00736;BASALT;51.5;0.64;10.18;12.36;7.08;15.78;0.18;0.01;1.97;0.05
S00737;BASALT;53;0.53;10.69;9.35;7.94;15.96;0.17;0.01;2.01;0.06
S00738;KOMATIITE;48.93;0.56;10.68;11.85;2.5;17.1;0.21;0;0.05;0
S00739;KOMATIITE;47.1;0.51;10.35;11.63;8.17;19.58;0.23;0.13;0.86;0
S00740;KOMATIITE;46.04;0.36;7.32;10.9;6.8;27.45;0.19;0.08;0.22;0.04
S00741;THOLEIITE;47.8;0.27;17.5;9;8.29;11.4;0.19;0.8;2.4;0.02
S00742;THOLEIITE;47.9;0.44;18.8;9.09;10.7;9.3;0.19;0.2;2.1;0.03
S00743;THOLEIITE;49.1;0.47;17.7;8.91;11.7;8.4;0.16;;1.2;0.03
S00744;THOLEIITE;50.34;0.46;18.04;10.66;6.46;10.91;0.18;1.82;0.05;0.03
S00745;THOLEIITE;55.8;0.77;11.5;13.5;6.98;5.7;0.27;0.1;3.1;0.07
S00746;THOLEIITE;50.9;0.97;13.6;15.66;6.36;6.3;0.3;;3.3;0.08
S00747;THOLEIITE;57.1;0.83;11.9;12.69;9.29;4.6;0.2;0.1;2;0.08
S00748;THOLEIITE;54.45;0.94;13;13.89;6.28;4.75;0.25;4.24;0.22;0.09
S00749;THOLEIITE;50.4;0.99;13.8;15.21;6.89;4.7;0.27;0.2;4.3;0.1
S00750;THOLEIITE;53.3;0.89;13.4;13.05;8.46;4.9;0.25;0.1;3.2;0.09
S00751;DACITE;60.1;1.2;12.4;11.7;6.08;2.4;0.2;4;0.3;0.39
S00752;BASALT;49.7;0.83;13.7;11.97;10.39;7.3;0.23;2.4;0.7;0.06
S00753;BASALT;51.7;0.86;17;7.47;7.65;7.6;0.17;4.2;0.4;0.13
S00754;KOMATIITE;45.4;0.39;5.3;10.89;5.25;31.3;0.18;0.2;;0.02
S00755;RHYOLITE;80.9;0.25;10.2;1.89;0.74;0.9;0.02;2.8;1.8;0.08
S00756;ANDESITE;58;0.47;16.1;6.48;9.4;6.1;0.1;0.5;2;0.02
S00757;ANDESITE;53.1;0.42;14.4;7.38;11.1;9.8;0.2;0.1;1.7;0.02
S00758;ANDESITE;52.2;0.36;13.7;10.6;9.7;9.3;0.2;0.1;1.7;0.01
S00759;BASALT;51.4;0.38;13.4;8.64;10.8;10.2;0;0;2.5;0.04
S00760;BASALT;49;0.44;14.5;8.6;10.7;7;0.2;0.3;1.8;0.09
S00761;BASALT;49.5;0.37;13.7;10.2;6.1;13;0.2;0.8;1.5;0.1
S00762;BASALT;51;0.38;13.6;11.34;10.4;11.6;0;0;1.6;0.02
S00763;ANDESITE;56.7;0.43;12.9;11.97;4.9;10.5;0;0.1;2.1;0.06
S00764;ANDESITE;53.9;0.57;16.1;6.66;9.1;7.6;0.1;0.9;1.8;0.07
S00765;BASALT;51.3;0.43;15.5;7.65;9.7;9.3;0.2;1.2;1.6;0.05
S00766;ANDESITE;54.8;0.42;14.9;7.74;8.7;7.4;0.2;0.2;2.8;0.02
S00767;BASALT;51.8;0.47;14.4;8.64;9.9;9.9;0.2;0.8;0.9;0.02
S00768;BASALT;51.3;0.37;13.6;9.7;8.2;11.3;0.2;0.1;1.9;0.01
S00769;BASALT;51.4;0.36;13.6;9.63;10.5;10.7;0.2;0.1;1.7;0.03
S00770;ANDESITE;56.1;0.45;17.6;5.04;10.3;6.5;0.1;0.2;2.7;0.04
S00771;ANDESITE;54.4;0.73;13.4;10.98;13.1;5.7;0.3;0;0.6;0.08
S00772;BASALT;52.8;0.42;14.7;8.82;10.3;8.9;0.2;0.1;1.6;0.03
S00773;BASALT;52.6;0.44;13.6;9.27;9.1;9.8;0.2;0.5;1.7;0.03
S00774;BASALT;51.8;0.53;15.3;8.37;8.5;7.4;0.2;1.8;2.8;0.03
S00775;BASALT;53.1;0.44;15.3;8.37;11.4;7.5;0.2;0.1;1.4;0.04
S00776;BASALT;52.4;0.46;14.9;9.81;10;8.7;0.2;0.1;1.7;0.04
S00777;BASALT;51.4;0.45;15.3;9.45;8.3;8.9;0.2;1.7;1.1;0.03
S00778;BASALT;52.6;0.45;16.5;8.01;10.7;7.3;0.2;0.6;1.2;0.04
S00779;THOLEIITE;43.9;2.57;14.9;18;10.2;4.9;0.4;2;1.2;0.21
S00780;THOLEIITE;49.5;1.54;14.2;13.14;11.2;4.3;0.3;0.2;2.3;0.13
S00781;THOLEIITE;46.6;0.62;15.3;9.81;11.1;10.5;0.2;0.2;1.5;0.05
S00782;THOLEIITE;48.4;0.6;14;8.91;8.8;11.8;0.2;0.2;1.7;0
S00783;THOLEIITE;52;1.06;13.9;10.35;11.4;6.6;0.2;1.9;0.2;0.09
S00784;THOLEIITE;56.2;1.15;16.7;8.1;8.3;3.2;0.2;3.4;0.2;0.12
S00785;THOLEIITE;49.8;0.82;14.5;10.8;13;5.4;0.3;2;1.1;0.06
S00786;THOLEIITE;48.6;1.17;15.5;11.97;10;5.8;0.2;3.1;0.2;0.08
S00787;THOLEIITE;47.5;1.24;15.7;12.96;13;5.1;0.2;1.5;0.3;0.1
S00788;THOLEIITE;48.3;1.26;16.9;11.16;11.6;5.7;0.2;2.5;0.2;0.08
S00789;THOLEIITE;51.1;1.11;16.7;10.35;10.7;5.4;0.2;2.2;0.3;0.09
S00790;THOLEIITE;46.2;1.54;16.6;13.41;8.4;9.3;0.2;1.3;0.4;0.1
S00791;THOLEIITE;52.9;1.19;13.1;12.87;9.9;5.3;0.2;2.2;0.2;0.09
S00792;THOLEIITE;50.7;1.5;14.7;12.24;8;7;0.2;3.5;0.1;0.11
S00793;THOLEIITE;51;1.13;14;12.6;10.2;6;0.2;1.8;0.3;0.11
S00794;ANDESITE;54.6;0.96;16.7;6.93;11.5;3.1;0.2;2.5;0.5;0.19
S00795;ANDESITE;60.6;0.89;13.9;6.39;7;4;0.1;4;0.4;0.22
S00796;ANDESITE;50.8;0.87;17.9;8.91;6.4;4.5;0.2;4.4;0.9;0.39
S00797;THOLEIITE;52;0.67;14.7;8.91;12.6;7.4;0.2;0.1;1.7;0.02
S00798;THOLEIITE;51.3;0.55;14.2;10.8;12.5;7.7;0.2;0.1;0.1;0.02
S00799;THOLEIITE;47.9;0.55;11.3;11.43;11.3;11.9;0.2;0.3;1.2;0.02
S00800;THOLEIITE;50.9;0.58;13.8;11.16;11.1;8.5;0.2;0.1;1.7;0.05
S00801;THOLEIITE;50.9;0.57;13.4;10.44;11.3;7.5;0.2;0.1;1.6;0.02
S00802;BASALT;51.7;0.93;17.2;9.18;7;7;0.2;4;0.2;0.2
S00803;ANDESITE;59.3;0.94;16.6;7.02;4.4;3.6;0.1;3.7;1.1;0.28
S00804;ANDESITE;59.5;0.98;16.5;8.64;3.3;2.7;0.2;3.7;1.2;0.37
S00805;DACITE;63.6;0.8;13.1;5.22;7.9;3.2;0.1;3.5;0.1;0.26
S00806;ANDESITE;56.6;0.95;16.7;9.18;4.9;4.5;0.2;2.6;0.9;0.22
S00807;ANDESITE;55.7;0.79;16.3;7.83;7.3;5.6;0.2;3.5;1.1;0.2
S00808;ANDESITE;60;0.77;15;5.94;8.6;3.8;0.1;3.6;0.2;0.22
S00809;DACITE;64.5;0.83;16.1;5.13;3.1;3;0.1;3.9;1.1;0.17
S00810;ANDESITE;55.4;0.96;15.6;6.03;14.6;2.2;0.1;0.7;0;0.21
S00811;ANDESITE;57.7;0.84;15.8;7.29;5.1;4.7;0.1;6.5;0.2;0.15
S00812;DACITE;67.9;0.49;16.8;2.16;0.6;0.4;0;3.7;6;0.08
S00813;DACITE;64.8;0.7;17.3;3.87;3.7;1.7;0.1;3.1;2.4;0.18
S00814;ANDESITE;54.3;1.02;17.8;8.1;8.5;4.1;0.2;3.9;0.4;0.23
S00815;BASALT;52.4;0.76;13.6;8.73;8.5;8.4;0.2;3.1;1.2;0.3
S00816;DACITE;64.4;0.32;17.6;3.51;1.8;1.3;0;6.4;2.5;0.09
S00817;DACITE;63.3;0.98;15.2;6.3;1.7;2.5;0.1;4.5;2.9;0.21
S00818;ANDESITE;58.5;1.18;16.1;7.83;5.7;3.4;0.2;3.4;1;0.46
S00819;ANDESITE;61.2;0.75;15.8;6.21;4.9;2.8;0.1;4.6;1.2;0.2
S00820;DACITE;65.8;0.58;17.2;5.04;3;2.1;0.1;1.4;1.6;0.1
S00821;ANDESITE;55.4;0.8;15.3;8.01;6.8;5.6;0.1;1.8;4.9;0.4
S00822;ANDESITE;59.9;0.6;13.9;7.2;5.9;6.1;0.1;1.1;4.2;0.2
S00823;DACITE;68.2;0.3;15.5;2.7;3.7;1.8;0.03;1.7;5.6;0.1
S00824;RHYOLITE;72.8;0.3;15.1;2.25;2.51;1.71;0.01;2.67;2.2;0.11
S00825;RHYOLITE;64.1;0.6;16.3;5.58;4.8;2.4;0.1;1.3;4.1;0.11
S00826;RHYOLITE;79.5;0.1;11.9;0.9;3.4;0.5;0;2.7;1;0.03
S00827;RHYOLITE;76.5;0.1;13.6;1.8;1.2;1.6;0;3.3;1.6;0.02
S00828;RHYOLITE;72.1;0.2;16.1;0.9;2.7;0.5;0;2.8;4.6;0.06
S00829;DACITE;71;0.2;16.7;1.71;4;0.9;0;1;4.4;0.06
S00830;DACITE;70.8;0.2;16;1.98;2.3;1.1;0;2.6;4.6;0.08
S00831;RHYOLITE;73.4;0.2;16;2.16;0.4;0.9;0;4.9;1.7;0.08
S00832;DACITE;71.2;0.2;16.7;0.99;2.8;1.3;0;2.2;4.4;0.06
S00833;DACITE;72;0.2;15.9;1.71;1.9;1.3;0;4.5;2.3;0.07
S00834;RHYOLITE;80;0.2;12.9;0.99;0.2;0.4;0;3.6;1.5;0.1
S00835;RHYOLITE;77.7;0.1;13.3;0.45;0.1;0.2;0;4.5;3.4;0
S00836;BASALT;45.02;0.74;15.73;13.13;11.51;9.71;0.23;1.39;1.03;0.05
S00837;BASALT;47.67;0.92;15.44;13.7;8.22;8.95;0.25;0.63;2.64;0.06
S00838;BASALT;49.65;0.94;14.71;9.83;14.06;5.35;0.19;0.03;4.06;0.06
S00839;BASALT;50.38;1.31;16.97;14.88;3.68;7.51;0.2;1.13;2.18;0.09
S00840;BASALT;48.04;0.93;15.03;12.38;13.54;5.75;0.24;0.29;2.38;0.05
S00841;BASALT;49.68;1.88;12.19;17.65;8.01;5.31;0.26;0.37;2.52;0.15
S00842;BASALT;52.32;1.76;13.57;15.72;7.61;4.08;0.22;0.56;2.21;0.22
